"","chromosome_name","mismatches","count","pathogen"
"260","X","3",5,"Full_Scramble_Banna_virus_UP000000832-25_12mer_3mis_hits.tsv"
"261","Auto","2",1,"Full_Scramble_Banna_virus_UP000000832-26_12mer_3mis_hits.tsv"
"262","Auto","3",78,"Full_Scramble_Banna_virus_UP000000832-26_12mer_3mis_hits.tsv"
"263","X","3",8,"Full_Scramble_Banna_virus_UP000000832-26_12mer_3mis_hits.tsv"
"264","Auto","3",82,"Full_Scramble_Banna_virus_UP000000832-27_12mer_3mis_hits.tsv"
"265","X","3",8,"Full_Scramble_Banna_virus_UP000000832-27_12mer_3mis_hits.tsv"
"266","Auto","2",2,"Full_Scramble_Banna_virus_UP000000832-28_12mer_3mis_hits.tsv"
"267","Auto","3",84,"Full_Scramble_Banna_virus_UP000000832-28_12mer_3mis_hits.tsv"
"268","X","3",1,"Full_Scramble_Banna_virus_UP000000832-28_12mer_3mis_hits.tsv"
"269","Auto","2",3,"Full_Scramble_Banna_virus_UP000000832-29_12mer_3mis_hits.tsv"
"270","Auto","3",83,"Full_Scramble_Banna_virus_UP000000832-29_12mer_3mis_hits.tsv"
"271","X","3",5,"Full_Scramble_Banna_virus_UP000000832-29_12mer_3mis_hits.tsv"
"272","Auto","2",5,"Full_Scramble_Banna_virus_UP000000832-3_12mer_3mis_hits.tsv"
"273","Auto","3",98,"Full_Scramble_Banna_virus_UP000000832-3_12mer_3mis_hits.tsv"
"274","X","3",1,"Full_Scramble_Banna_virus_UP000000832-3_12mer_3mis_hits.tsv"
"275","Auto","2",2,"Full_Scramble_Banna_virus_UP000000832-30_12mer_3mis_hits.tsv"
"276","Auto","3",62,"Full_Scramble_Banna_virus_UP000000832-30_12mer_3mis_hits.tsv"
"277","X","3",2,"Full_Scramble_Banna_virus_UP000000832-30_12mer_3mis_hits.tsv"
"278","Y","3",1,"Full_Scramble_Banna_virus_UP000000832-30_12mer_3mis_hits.tsv"
"279","Auto","3",81,"Full_Scramble_Banna_virus_UP000000832-4_12mer_3mis_hits.tsv"
"280","X","3",1,"Full_Scramble_Banna_virus_UP000000832-4_12mer_3mis_hits.tsv"
"281","Auto","2",2,"Full_Scramble_Banna_virus_UP000000832-5_12mer_3mis_hits.tsv"
"282","Auto","3",83,"Full_Scramble_Banna_virus_UP000000832-5_12mer_3mis_hits.tsv"
"283","X","3",3,"Full_Scramble_Banna_virus_UP000000832-5_12mer_3mis_hits.tsv"
"284","Auto","2",1,"Full_Scramble_Banna_virus_UP000000832-6_12mer_3mis_hits.tsv"
"285","Auto","3",92,"Full_Scramble_Banna_virus_UP000000832-6_12mer_3mis_hits.tsv"
"286","X","3",6,"Full_Scramble_Banna_virus_UP000000832-6_12mer_3mis_hits.tsv"
"287","Auto","3",81,"Full_Scramble_Banna_virus_UP000000832-7_12mer_3mis_hits.tsv"
"288","X","3",5,"Full_Scramble_Banna_virus_UP000000832-7_12mer_3mis_hits.tsv"
"289","Auto","1",1,"Full_Scramble_Banna_virus_UP000000832-8_12mer_3mis_hits.tsv"
"290","Auto","2",5,"Full_Scramble_Banna_virus_UP000000832-8_12mer_3mis_hits.tsv"
"291","Auto","3",77,"Full_Scramble_Banna_virus_UP000000832-8_12mer_3mis_hits.tsv"
"292","X","3",7,"Full_Scramble_Banna_virus_UP000000832-8_12mer_3mis_hits.tsv"
"293","Auto","2",1,"Full_Scramble_Banna_virus_UP000000832-9_12mer_3mis_hits.tsv"
"294","Auto","3",73,"Full_Scramble_Banna_virus_UP000000832-9_12mer_3mis_hits.tsv"
"295","X","3",1,"Full_Scramble_Banna_virus_UP000000832-9_12mer_3mis_hits.tsv"
"296","Auto","2",1,"Full_Scramble_Barmah_forest_virus_UP000007609-1_12mer_3mis_hits.tsv"
"297","Auto","3",52,"Full_Scramble_Barmah_forest_virus_UP000007609-1_12mer_3mis_hits.tsv"
"298","X","3",5,"Full_Scramble_Barmah_forest_virus_UP000007609-1_12mer_3mis_hits.tsv"
"299","Auto","3",43,"Full_Scramble_Barmah_forest_virus_UP000007609-10_12mer_3mis_hits.tsv"
"300","X","3",2,"Full_Scramble_Barmah_forest_virus_UP000007609-10_12mer_3mis_hits.tsv"
"301","Auto","2",1,"Full_Scramble_Barmah_forest_virus_UP000007609-11_12mer_3mis_hits.tsv"
"302","Auto","3",55,"Full_Scramble_Barmah_forest_virus_UP000007609-11_12mer_3mis_hits.tsv"
"303","Auto","2",1,"Full_Scramble_Barmah_forest_virus_UP000007609-12_12mer_3mis_hits.tsv"
"304","Auto","3",44,"Full_Scramble_Barmah_forest_virus_UP000007609-12_12mer_3mis_hits.tsv"
"305","X","3",1,"Full_Scramble_Barmah_forest_virus_UP000007609-12_12mer_3mis_hits.tsv"
"306","Auto","3",49,"Full_Scramble_Barmah_forest_virus_UP000007609-13_12mer_3mis_hits.tsv"
"307","Auto","2",4,"Full_Scramble_Barmah_forest_virus_UP000007609-14_12mer_3mis_hits.tsv"
"308","Auto","3",53,"Full_Scramble_Barmah_forest_virus_UP000007609-14_12mer_3mis_hits.tsv"
"309","Auto","2",2,"Full_Scramble_Barmah_forest_virus_UP000007609-15_12mer_3mis_hits.tsv"
"310","Auto","3",37,"Full_Scramble_Barmah_forest_virus_UP000007609-15_12mer_3mis_hits.tsv"
"311","Auto","3",55,"Full_Scramble_Barmah_forest_virus_UP000007609-16_12mer_3mis_hits.tsv"
"312","Auto","2",3,"Full_Scramble_Barmah_forest_virus_UP000007609-17_12mer_3mis_hits.tsv"
"313","Auto","3",46,"Full_Scramble_Barmah_forest_virus_UP000007609-17_12mer_3mis_hits.tsv"
"314","Auto","2",1,"Full_Scramble_Barmah_forest_virus_UP000007609-18_12mer_3mis_hits.tsv"
"315","Auto","3",54,"Full_Scramble_Barmah_forest_virus_UP000007609-18_12mer_3mis_hits.tsv"
"316","X","3",4,"Full_Scramble_Barmah_forest_virus_UP000007609-18_12mer_3mis_hits.tsv"
"317","Auto","3",55,"Full_Scramble_Barmah_forest_virus_UP000007609-19_12mer_3mis_hits.tsv"
"318","X","3",5,"Full_Scramble_Barmah_forest_virus_UP000007609-19_12mer_3mis_hits.tsv"
"319","Auto","3",55,"Full_Scramble_Barmah_forest_virus_UP000007609-2_12mer_3mis_hits.tsv"
"320","X","3",1,"Full_Scramble_Barmah_forest_virus_UP000007609-2_12mer_3mis_hits.tsv"
"321","Auto","2",1,"Full_Scramble_Barmah_forest_virus_UP000007609-20_12mer_3mis_hits.tsv"
"322","Auto","3",50,"Full_Scramble_Barmah_forest_virus_UP000007609-20_12mer_3mis_hits.tsv"
"323","X","3",1,"Full_Scramble_Barmah_forest_virus_UP000007609-20_12mer_3mis_hits.tsv"
"324","Auto","3",41,"Full_Scramble_Barmah_forest_virus_UP000007609-21_12mer_3mis_hits.tsv"
"325","Auto","3",35,"Full_Scramble_Barmah_forest_virus_UP000007609-22_12mer_3mis_hits.tsv"
"326","X","3",1,"Full_Scramble_Barmah_forest_virus_UP000007609-22_12mer_3mis_hits.tsv"
"327","Auto","2",4,"Full_Scramble_Barmah_forest_virus_UP000007609-23_12mer_3mis_hits.tsv"
"328","Auto","3",62,"Full_Scramble_Barmah_forest_virus_UP000007609-23_12mer_3mis_hits.tsv"
"329","X","3",3,"Full_Scramble_Barmah_forest_virus_UP000007609-23_12mer_3mis_hits.tsv"
"330","Auto","3",51,"Full_Scramble_Barmah_forest_virus_UP000007609-24_12mer_3mis_hits.tsv"
"331","Auto","2",2,"Full_Scramble_Barmah_forest_virus_UP000007609-25_12mer_3mis_hits.tsv"
"332","Auto","3",45,"Full_Scramble_Barmah_forest_virus_UP000007609-25_12mer_3mis_hits.tsv"
"333","X","3",2,"Full_Scramble_Barmah_forest_virus_UP000007609-25_12mer_3mis_hits.tsv"
"334","Auto","3",56,"Full_Scramble_Barmah_forest_virus_UP000007609-26_12mer_3mis_hits.tsv"
"335","X","2",1,"Full_Scramble_Barmah_forest_virus_UP000007609-26_12mer_3mis_hits.tsv"
"336","X","3",4,"Full_Scramble_Barmah_forest_virus_UP000007609-26_12mer_3mis_hits.tsv"
"337","Auto","3",57,"Full_Scramble_Barmah_forest_virus_UP000007609-27_12mer_3mis_hits.tsv"
"338","X","3",1,"Full_Scramble_Barmah_forest_virus_UP000007609-27_12mer_3mis_hits.tsv"
"339","Auto","2",1,"Full_Scramble_Barmah_forest_virus_UP000007609-28_12mer_3mis_hits.tsv"
"340","Auto","3",40,"Full_Scramble_Barmah_forest_virus_UP000007609-28_12mer_3mis_hits.tsv"
"341","Auto","3",46,"Full_Scramble_Barmah_forest_virus_UP000007609-29_12mer_3mis_hits.tsv"
"342","Auto","3",62,"Full_Scramble_Barmah_forest_virus_UP000007609-3_12mer_3mis_hits.tsv"
"343","X","3",2,"Full_Scramble_Barmah_forest_virus_UP000007609-3_12mer_3mis_hits.tsv"
"344","Auto","3",42,"Full_Scramble_Barmah_forest_virus_UP000007609-30_12mer_3mis_hits.tsv"
"345","X","3",4,"Full_Scramble_Barmah_forest_virus_UP000007609-30_12mer_3mis_hits.tsv"
"346","Auto","3",53,"Full_Scramble_Barmah_forest_virus_UP000007609-4_12mer_3mis_hits.tsv"
"347","X","3",3,"Full_Scramble_Barmah_forest_virus_UP000007609-4_12mer_3mis_hits.tsv"
"348","Auto","2",2,"Full_Scramble_Barmah_forest_virus_UP000007609-5_12mer_3mis_hits.tsv"
"349","Auto","3",56,"Full_Scramble_Barmah_forest_virus_UP000007609-5_12mer_3mis_hits.tsv"
"350","X","2",1,"Full_Scramble_Barmah_forest_virus_UP000007609-5_12mer_3mis_hits.tsv"
"351","X","3",2,"Full_Scramble_Barmah_forest_virus_UP000007609-5_12mer_3mis_hits.tsv"
"352","Auto","2",1,"Full_Scramble_Barmah_forest_virus_UP000007609-6_12mer_3mis_hits.tsv"
"353","Auto","3",50,"Full_Scramble_Barmah_forest_virus_UP000007609-6_12mer_3mis_hits.tsv"
"354","Auto","2",2,"Full_Scramble_Barmah_forest_virus_UP000007609-7_12mer_3mis_hits.tsv"
"355","Auto","3",58,"Full_Scramble_Barmah_forest_virus_UP000007609-7_12mer_3mis_hits.tsv"
"356","X","3",1,"Full_Scramble_Barmah_forest_virus_UP000007609-7_12mer_3mis_hits.tsv"
"357","Auto","3",57,"Full_Scramble_Barmah_forest_virus_UP000007609-8_12mer_3mis_hits.tsv"
"358","Auto","3",60,"Full_Scramble_Barmah_forest_virus_UP000007609-9_12mer_3mis_hits.tsv"
"359","Auto","3",22,"Full_Scramble_BK_polyomavirus_UP000145981-1_12mer_3mis_hits.tsv"
"360","X","3",3,"Full_Scramble_BK_polyomavirus_UP000145981-1_12mer_3mis_hits.tsv"
"361","Auto","3",22,"Full_Scramble_BK_polyomavirus_UP000145981-10_12mer_3mis_hits.tsv"
"362","Auto","3",10,"Full_Scramble_BK_polyomavirus_UP000145981-11_12mer_3mis_hits.tsv"
"363","Auto","3",15,"Full_Scramble_BK_polyomavirus_UP000145981-12_12mer_3mis_hits.tsv"
"364","Auto","3",16,"Full_Scramble_BK_polyomavirus_UP000145981-13_12mer_3mis_hits.tsv"
"365","X","3",2,"Full_Scramble_BK_polyomavirus_UP000145981-13_12mer_3mis_hits.tsv"
"366","Auto","3",15,"Full_Scramble_BK_polyomavirus_UP000145981-14_12mer_3mis_hits.tsv"
"367","Auto","3",23,"Full_Scramble_BK_polyomavirus_UP000145981-15_12mer_3mis_hits.tsv"
"368","X","3",1,"Full_Scramble_BK_polyomavirus_UP000145981-15_12mer_3mis_hits.tsv"
"369","Auto","3",15,"Full_Scramble_BK_polyomavirus_UP000145981-16_12mer_3mis_hits.tsv"
"370","Auto","3",13,"Full_Scramble_BK_polyomavirus_UP000145981-17_12mer_3mis_hits.tsv"
"371","X","3",3,"Full_Scramble_BK_polyomavirus_UP000145981-17_12mer_3mis_hits.tsv"
"372","Auto","3",24,"Full_Scramble_BK_polyomavirus_UP000145981-18_12mer_3mis_hits.tsv"
"373","Auto","3",22,"Full_Scramble_BK_polyomavirus_UP000145981-19_12mer_3mis_hits.tsv"
"374","Auto","3",14,"Full_Scramble_BK_polyomavirus_UP000145981-2_12mer_3mis_hits.tsv"
"375","Auto","3",24,"Full_Scramble_BK_polyomavirus_UP000145981-20_12mer_3mis_hits.tsv"
"376","Auto","3",12,"Full_Scramble_BK_polyomavirus_UP000145981-21_12mer_3mis_hits.tsv"
"377","X","3",1,"Full_Scramble_BK_polyomavirus_UP000145981-21_12mer_3mis_hits.tsv"
"378","Auto","2",3,"Full_Scramble_BK_polyomavirus_UP000145981-22_12mer_3mis_hits.tsv"
"379","Auto","3",20,"Full_Scramble_BK_polyomavirus_UP000145981-22_12mer_3mis_hits.tsv"
"380","Auto","2",1,"Full_Scramble_BK_polyomavirus_UP000145981-23_12mer_3mis_hits.tsv"
"381","Auto","3",19,"Full_Scramble_BK_polyomavirus_UP000145981-23_12mer_3mis_hits.tsv"
"382","X","2",1,"Full_Scramble_BK_polyomavirus_UP000145981-23_12mer_3mis_hits.tsv"
"383","X","3",4,"Full_Scramble_BK_polyomavirus_UP000145981-23_12mer_3mis_hits.tsv"
"384","Auto","3",13,"Full_Scramble_BK_polyomavirus_UP000145981-24_12mer_3mis_hits.tsv"
"385","X","3",1,"Full_Scramble_BK_polyomavirus_UP000145981-24_12mer_3mis_hits.tsv"
"386","Auto","3",16,"Full_Scramble_BK_polyomavirus_UP000145981-25_12mer_3mis_hits.tsv"
"387","X","3",1,"Full_Scramble_BK_polyomavirus_UP000145981-25_12mer_3mis_hits.tsv"
"388","Auto","3",23,"Full_Scramble_BK_polyomavirus_UP000145981-26_12mer_3mis_hits.tsv"
"389","Auto","2",1,"Full_Scramble_BK_polyomavirus_UP000145981-27_12mer_3mis_hits.tsv"
"390","Auto","3",15,"Full_Scramble_BK_polyomavirus_UP000145981-27_12mer_3mis_hits.tsv"
"391","Auto","3",15,"Full_Scramble_BK_polyomavirus_UP000145981-28_12mer_3mis_hits.tsv"
"392","X","3",1,"Full_Scramble_BK_polyomavirus_UP000145981-28_12mer_3mis_hits.tsv"
"393","Auto","3",14,"Full_Scramble_BK_polyomavirus_UP000145981-29_12mer_3mis_hits.tsv"
"394","X","3",1,"Full_Scramble_BK_polyomavirus_UP000145981-29_12mer_3mis_hits.tsv"
"395","Auto","2",1,"Full_Scramble_BK_polyomavirus_UP000145981-3_12mer_3mis_hits.tsv"
"396","Auto","3",19,"Full_Scramble_BK_polyomavirus_UP000145981-3_12mer_3mis_hits.tsv"
"397","Auto","3",13,"Full_Scramble_BK_polyomavirus_UP000145981-30_12mer_3mis_hits.tsv"
"398","X","3",2,"Full_Scramble_BK_polyomavirus_UP000145981-30_12mer_3mis_hits.tsv"
"399","Auto","3",18,"Full_Scramble_BK_polyomavirus_UP000145981-4_12mer_3mis_hits.tsv"
"400","X","3",1,"Full_Scramble_BK_polyomavirus_UP000145981-4_12mer_3mis_hits.tsv"
"401","Auto","2",1,"Full_Scramble_BK_polyomavirus_UP000145981-5_12mer_3mis_hits.tsv"
"402","Auto","3",16,"Full_Scramble_BK_polyomavirus_UP000145981-5_12mer_3mis_hits.tsv"
"403","X","3",1,"Full_Scramble_BK_polyomavirus_UP000145981-5_12mer_3mis_hits.tsv"
"404","Auto","3",21,"Full_Scramble_BK_polyomavirus_UP000145981-6_12mer_3mis_hits.tsv"
"405","Auto","3",16,"Full_Scramble_BK_polyomavirus_UP000145981-7_12mer_3mis_hits.tsv"
"406","X","3",1,"Full_Scramble_BK_polyomavirus_UP000145981-7_12mer_3mis_hits.tsv"
"407","Auto","3",16,"Full_Scramble_BK_polyomavirus_UP000145981-8_12mer_3mis_hits.tsv"
"408","Auto","3",10,"Full_Scramble_BK_polyomavirus_UP000145981-9_12mer_3mis_hits.tsv"
"409","Auto","2",1,"Full_Scramble_Bunyamwera_virus_UP000002476-1_12mer_3mis_hits.tsv"
"410","Auto","3",48,"Full_Scramble_Bunyamwera_virus_UP000002476-1_12mer_3mis_hits.tsv"
"411","X","3",2,"Full_Scramble_Bunyamwera_virus_UP000002476-1_12mer_3mis_hits.tsv"
"412","Auto","3",62,"Full_Scramble_Bunyamwera_virus_UP000002476-10_12mer_3mis_hits.tsv"
"413","Auto","3",52,"Full_Scramble_Bunyamwera_virus_UP000002476-11_12mer_3mis_hits.tsv"
"414","X","3",3,"Full_Scramble_Bunyamwera_virus_UP000002476-11_12mer_3mis_hits.tsv"
"415","Auto","2",1,"Full_Scramble_Bunyamwera_virus_UP000002476-12_12mer_3mis_hits.tsv"
"416","Auto","3",44,"Full_Scramble_Bunyamwera_virus_UP000002476-12_12mer_3mis_hits.tsv"
"417","X","3",2,"Full_Scramble_Bunyamwera_virus_UP000002476-12_12mer_3mis_hits.tsv"
"418","Auto","3",43,"Full_Scramble_Bunyamwera_virus_UP000002476-13_12mer_3mis_hits.tsv"
"419","X","3",2,"Full_Scramble_Bunyamwera_virus_UP000002476-13_12mer_3mis_hits.tsv"
"420","Auto","2",3,"Full_Scramble_Bunyamwera_virus_UP000002476-14_12mer_3mis_hits.tsv"
"421","Auto","3",47,"Full_Scramble_Bunyamwera_virus_UP000002476-14_12mer_3mis_hits.tsv"
"422","Auto","3",49,"Full_Scramble_Bunyamwera_virus_UP000002476-15_12mer_3mis_hits.tsv"
"423","Y","3",2,"Full_Scramble_Bunyamwera_virus_UP000002476-15_12mer_3mis_hits.tsv"
"424","Auto","2",3,"Full_Scramble_Bunyamwera_virus_UP000002476-16_12mer_3mis_hits.tsv"
"425","Auto","3",67,"Full_Scramble_Bunyamwera_virus_UP000002476-16_12mer_3mis_hits.tsv"
"426","X","3",3,"Full_Scramble_Bunyamwera_virus_UP000002476-16_12mer_3mis_hits.tsv"
"427","Auto","3",51,"Full_Scramble_Bunyamwera_virus_UP000002476-17_12mer_3mis_hits.tsv"
"428","X","3",2,"Full_Scramble_Bunyamwera_virus_UP000002476-17_12mer_3mis_hits.tsv"
"429","Auto","3",46,"Full_Scramble_Bunyamwera_virus_UP000002476-18_12mer_3mis_hits.tsv"
"430","X","3",7,"Full_Scramble_Bunyamwera_virus_UP000002476-18_12mer_3mis_hits.tsv"
"431","Auto","3",48,"Full_Scramble_Bunyamwera_virus_UP000002476-19_12mer_3mis_hits.tsv"
"432","Auto","3",66,"Full_Scramble_Bunyamwera_virus_UP000002476-2_12mer_3mis_hits.tsv"
"433","X","3",7,"Full_Scramble_Bunyamwera_virus_UP000002476-2_12mer_3mis_hits.tsv"
"434","Y","3",2,"Full_Scramble_Bunyamwera_virus_UP000002476-2_12mer_3mis_hits.tsv"
"435","Auto","3",43,"Full_Scramble_Bunyamwera_virus_UP000002476-20_12mer_3mis_hits.tsv"
"436","Auto","2",2,"Full_Scramble_Bunyamwera_virus_UP000002476-21_12mer_3mis_hits.tsv"
"437","Auto","3",50,"Full_Scramble_Bunyamwera_virus_UP000002476-21_12mer_3mis_hits.tsv"
"438","Auto","2",1,"Full_Scramble_Bunyamwera_virus_UP000002476-22_12mer_3mis_hits.tsv"
"439","Auto","3",40,"Full_Scramble_Bunyamwera_virus_UP000002476-22_12mer_3mis_hits.tsv"
"440","X","3",1,"Full_Scramble_Bunyamwera_virus_UP000002476-22_12mer_3mis_hits.tsv"
"441","Auto","3",42,"Full_Scramble_Bunyamwera_virus_UP000002476-23_12mer_3mis_hits.tsv"
"442","X","3",3,"Full_Scramble_Bunyamwera_virus_UP000002476-23_12mer_3mis_hits.tsv"
"443","Auto","1",1,"Full_Scramble_Bunyamwera_virus_UP000002476-24_12mer_3mis_hits.tsv"
"444","Auto","2",2,"Full_Scramble_Bunyamwera_virus_UP000002476-24_12mer_3mis_hits.tsv"
"445","Auto","3",54,"Full_Scramble_Bunyamwera_virus_UP000002476-24_12mer_3mis_hits.tsv"
"446","X","1",1,"Full_Scramble_Bunyamwera_virus_UP000002476-24_12mer_3mis_hits.tsv"
"447","X","2",2,"Full_Scramble_Bunyamwera_virus_UP000002476-24_12mer_3mis_hits.tsv"
"448","X","3",2,"Full_Scramble_Bunyamwera_virus_UP000002476-24_12mer_3mis_hits.tsv"
"449","Auto","3",52,"Full_Scramble_Bunyamwera_virus_UP000002476-25_12mer_3mis_hits.tsv"
"450","X","3",5,"Full_Scramble_Bunyamwera_virus_UP000002476-25_12mer_3mis_hits.tsv"
"451","Auto","2",5,"Full_Scramble_Bunyamwera_virus_UP000002476-26_12mer_3mis_hits.tsv"
"452","Auto","3",58,"Full_Scramble_Bunyamwera_virus_UP000002476-26_12mer_3mis_hits.tsv"
"453","X","3",1,"Full_Scramble_Bunyamwera_virus_UP000002476-26_12mer_3mis_hits.tsv"
"454","Auto","3",47,"Full_Scramble_Bunyamwera_virus_UP000002476-27_12mer_3mis_hits.tsv"
"455","X","3",2,"Full_Scramble_Bunyamwera_virus_UP000002476-27_12mer_3mis_hits.tsv"
"456","Auto","2",1,"Full_Scramble_Bunyamwera_virus_UP000002476-28_12mer_3mis_hits.tsv"
"457","Auto","3",61,"Full_Scramble_Bunyamwera_virus_UP000002476-28_12mer_3mis_hits.tsv"
"458","X","3",7,"Full_Scramble_Bunyamwera_virus_UP000002476-28_12mer_3mis_hits.tsv"
"459","Auto","3",49,"Full_Scramble_Bunyamwera_virus_UP000002476-29_12mer_3mis_hits.tsv"
"460","X","3",1,"Full_Scramble_Bunyamwera_virus_UP000002476-29_12mer_3mis_hits.tsv"
"461","Auto","2",1,"Full_Scramble_Bunyamwera_virus_UP000002476-3_12mer_3mis_hits.tsv"
"462","Auto","3",45,"Full_Scramble_Bunyamwera_virus_UP000002476-3_12mer_3mis_hits.tsv"
"463","X","3",2,"Full_Scramble_Bunyamwera_virus_UP000002476-3_12mer_3mis_hits.tsv"
"464","Auto","2",1,"Full_Scramble_Bunyamwera_virus_UP000002476-30_12mer_3mis_hits.tsv"
"465","Auto","3",38,"Full_Scramble_Bunyamwera_virus_UP000002476-30_12mer_3mis_hits.tsv"
"466","X","3",2,"Full_Scramble_Bunyamwera_virus_UP000002476-30_12mer_3mis_hits.tsv"
"467","Auto","3",47,"Full_Scramble_Bunyamwera_virus_UP000002476-4_12mer_3mis_hits.tsv"
"468","X","3",4,"Full_Scramble_Bunyamwera_virus_UP000002476-4_12mer_3mis_hits.tsv"
"469","Auto","2",1,"Full_Scramble_Bunyamwera_virus_UP000002476-5_12mer_3mis_hits.tsv"
"470","Auto","3",57,"Full_Scramble_Bunyamwera_virus_UP000002476-5_12mer_3mis_hits.tsv"
"471","X","3",1,"Full_Scramble_Bunyamwera_virus_UP000002476-5_12mer_3mis_hits.tsv"
"472","Auto","3",44,"Full_Scramble_Bunyamwera_virus_UP000002476-6_12mer_3mis_hits.tsv"
"473","X","3",2,"Full_Scramble_Bunyamwera_virus_UP000002476-6_12mer_3mis_hits.tsv"
"474","Auto","2",1,"Full_Scramble_Bunyamwera_virus_UP000002476-7_12mer_3mis_hits.tsv"
"475","Auto","3",44,"Full_Scramble_Bunyamwera_virus_UP000002476-7_12mer_3mis_hits.tsv"
"476","Auto","2",1,"Full_Scramble_Bunyamwera_virus_UP000002476-8_12mer_3mis_hits.tsv"
"477","Auto","3",36,"Full_Scramble_Bunyamwera_virus_UP000002476-8_12mer_3mis_hits.tsv"
"478","X","3",3,"Full_Scramble_Bunyamwera_virus_UP000002476-8_12mer_3mis_hits.tsv"
"479","Auto","2",2,"Full_Scramble_Bunyamwera_virus_UP000002476-9_12mer_3mis_hits.tsv"
"480","Auto","3",57,"Full_Scramble_Bunyamwera_virus_UP000002476-9_12mer_3mis_hits.tsv"
"481","X","2",2,"Full_Scramble_Bunyamwera_virus_UP000002476-9_12mer_3mis_hits.tsv"
"482","X","3",5,"Full_Scramble_Bunyamwera_virus_UP000002476-9_12mer_3mis_hits.tsv"
"483","Auto","2",2,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-1_12mer_3mis_hits.tsv"
"484","Auto","3",71,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-1_12mer_3mis_hits.tsv"
"485","Auto","3",42,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-10_12mer_3mis_hits.tsv"
"486","X","3",1,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-10_12mer_3mis_hits.tsv"
"487","Auto","3",65,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-11_12mer_3mis_hits.tsv"
"488","Auto","3",44,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-12_12mer_3mis_hits.tsv"
"489","X","3",1,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-12_12mer_3mis_hits.tsv"
"490","Auto","3",50,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-13_12mer_3mis_hits.tsv"
"491","X","3",1,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-13_12mer_3mis_hits.tsv"
"492","Auto","2",3,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-14_12mer_3mis_hits.tsv"
"493","Auto","3",51,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-14_12mer_3mis_hits.tsv"
"494","X","3",1,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-14_12mer_3mis_hits.tsv"
"495","Auto","3",52,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-15_12mer_3mis_hits.tsv"
"496","Auto","3",31,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-16_12mer_3mis_hits.tsv"
"497","X","3",1,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-16_12mer_3mis_hits.tsv"
"498","Auto","3",45,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-17_12mer_3mis_hits.tsv"
"499","X","3",7,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-17_12mer_3mis_hits.tsv"
"500","Auto","2",1,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-18_12mer_3mis_hits.tsv"
"501","Auto","3",53,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-18_12mer_3mis_hits.tsv"
"502","X","3",3,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-18_12mer_3mis_hits.tsv"
"503","Auto","2",2,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-19_12mer_3mis_hits.tsv"
"504","Auto","3",45,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-19_12mer_3mis_hits.tsv"
"505","X","3",1,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-19_12mer_3mis_hits.tsv"
"506","Auto","2",1,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-2_12mer_3mis_hits.tsv"
"507","Auto","3",49,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-2_12mer_3mis_hits.tsv"
"508","X","3",1,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-2_12mer_3mis_hits.tsv"
"509","Auto","2",2,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-20_12mer_3mis_hits.tsv"
"510","Auto","3",50,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-20_12mer_3mis_hits.tsv"
"511","X","3",5,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-20_12mer_3mis_hits.tsv"
"512","Auto","3",72,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-21_12mer_3mis_hits.tsv"
"513","Mitochondrion","3",1,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-21_12mer_3mis_hits.tsv"
"514","X","3",3,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-21_12mer_3mis_hits.tsv"
"515","Auto","2",2,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-22_12mer_3mis_hits.tsv"
"516","Auto","3",35,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-22_12mer_3mis_hits.tsv"
"517","X","3",1,"Full_Scramble_Bunyavirus_La_Crosse_UP000008768-22_12mer_3mis_hits.tsv"
